"","ID","ID-IC","Name","State-District","Long","Lat","1901","1911","1921","1931","1941","1951","1961","1981","1991","2001","2011"
"198","Rew8616","Rew2314","Rewa","23_14",81.3021,24.5436,24700,26300,21000,25300,26100,29700,73257,122279,133812,188957,238411
"199","Viz5616","Viz2812","Vizianagaram","28_12",83.41302,18.116039,37300,37600,39300,44700,51800,67200,117868,182056,196388,199967,238174
"200","Roo12627","Roo513","Roorkee","05_13",77.885438,29.876732,17200,16600,16800,17500,27400,33100,76865,109478,119589,180684,237503
"201","San13929","San1910","Santipur","19_10",88.436948,23.246231,26900,26800,24800,25000,29900,42500,78284,147317,169618,212546,234512
"202","Mir9042","Mir969","Mirzapur-cum-Vindhyachal","09_69",82.565347,25.143583,66100,32400,55000,61200,71000,86600,124088,156810,178450,218208,233691
"203","Nad7822","Nad2416","Nadiad","24_16",72.860462,22.693164,31500,27200,32000,34600,46600,62700,112782,171610,183136,210583,232985
"204","Rai3478","Rai2906","Raichur","29_06",77.3568,16.2079,22200,25100,26400,28000,35000,54100,79848,124762,170577,207421,232456
"205","Ull1960","Ull2924","Ullal","29_24",74.8609,12.8183,NA,NA,NA,NA,NA,NA,84386,141412,166965,203959,231867
"206","Gan8173","Gan2406","Gandhinagar","24_06",72.654695,23.232955,NA,NA,NA,NA,NA,NA,114490,132976,137378,214955,231796
"207","Cud1318","Cud3318","Cuddalore","33_18",79.766295,11.751832,52300,56600,50600,59100,60700,69100,96457,160691,183955,203493,231496
"208","Jal17686","Jal1902","Jalpaiguri","19_02",88.7193,26.5318,NA,11500,14600,19000,27800,41300,100633,150482,175816,211805,231250
"209","Ong2958","Ong2818","Ongole","28_18",80.0499,15.502,14190,14630,16874,19706,26500,35712,79660,141713,148757,178007,230951
"210","Gan12654","Gan801","Ganganagar","08_01",73.885747,29.915199,NA,NA,NA,10000,16200,36500,107589,128190,166167,228370,230846
"211","Pal9262","Pal820","Pali","08_20",73.3210312972999,25.7778668718999,NA,NA,NA,NA,NA,NA,85266,127263,136842,187641,229956
"212","Sat4961","Sat2731","Satara","27_31",74.0061,17.6905,26100,19200,22500,26400,36500,41100,84441,149820,170159,187620,229869
"213","Ala41108000","Ala3211","Alappuzha","32_11",76.31667,9.5,25000,25700,32100,43900,56400,116300,138900,169900,264900,282700,229742
"214","Ram5687","Ram2803","Ramagundam","28_03",79.510641,18.750788,NA,NA,NA,NA,NA,NA,118854,212240,214384,236600,229632
"215","Chi2211","Chi2818","Chirala","28_18",80.360945,15.83294,25900,29300,25700,30100,39300,52500,87706,204316,230985,213142,223563
"216","Mur8353","Mur2338","Murwara","23_38",80.394561,23.837353,NA,NA,NA,NA,NA,NA,100918,155259,163431,187029,221875
"217","Sam7125","Sam2103","Sambalpur","21_03",83.9729,21.4623,14190,14300,16048,17818,21375,35840,84655,148797,160381,188953,221603
"218","Sin14352","Sin2317","Singrauli","23_17",82.667022,24.198797,NA,NA,NA,NA,NA,NA,158509,193304,NA,185190,220295
"219","Pur7005","Pur2118","Puri","21_18",85.822548,19.806772,49400,39700,38700,37600,41100,49100,72690,127288,135336,170819,218691
"220","Bid5036","Bid2905","Bidar","29_05",77.524881,17.914678,11400,12700,12500,15200,20600,31400,77308,128701,135380,177533,215567
"221","Bah10677","Bah950","Bahraich","09_50",81.596598,27.572274,27400,27000,27400,33800,40000,44800,89869,139245,149066,187119,213993
"222","Amr11751","Amr906","Amroha","09_06",78.468,28.9046,41100,42500,40500,45000,56000,59200,87335,117031,145898,177117,213118
"223","Bha7321","Bha2421","Bharuch","24_21",72.9953,21.7078,42900,43500,42700,34300,55900,62800,96726,136265,150761,187895,212819
"224","Bhu6663","Bhu2703","Bhusawal","27_03",75.782585,21.043508,16400,15300,24600,27900,36400,54400,102919,145133,168513,196012,211604
"225","Bur6791","Bur2329","Burhanpur","23_29",76.231269,21.312882,33400,22800,36000,44100,54000,70100,62895,165514,172710,193725,210891
"226","Kri14002","Kri1910","Krishnanagar","19_10",88.4891,23.4023,24600,23500,22400,24300,32100,50100,78441,143522,159723,189421,209928
"227","Bid5845","Bid2727","Bid","27_27",75.758035,18.991717,17700,16100,13600,14900,15300,25700,64372,98414,130661,170527,208435
"228","Haz14285","Haz2004","Hazaribag","20_04",85.3634,23.992,15800,17100,17100,21000,25000,33900,74040,111784,129201,173840,206995
"229","Hos2889","Hos2912","Hospet","29_12",76.3879,15.2722,18500,17000,18400,21700,26100,38700,66904,115351,134799,164240,206159
"230","Hal11977","Hal511","Haldwani-cum-Kathgodam","05_11",79.5298,29.2191,NA,NA,10148,13334,22500,32128,82380,125745,129196,185210,206057
"231","Kat14239","Kat2012","Katras","20_12",86.2891,23.8156,NA,NA,NA,NA,NA,NA,67159,101311,127034,161702,205831
"232","Bet17914","Bet1001","Bettiah","10_01",84.501789,26.806244,24700,25800,24300,28000,30400,35700,74340,112991,123308,170309,205248
"233","War6452","War2708","Wardha","27_08",78.598719,20.741342,NA,10600,16100,19600,28400,39900,85187,124649,142842,169434,204751
"234","Gan13387","Gan1918","Ganespur","19_18",88.188438,21.870148,NA,NA,NA,NA,NA,NA,71758,105149,113310,173210,204705
"235","Mor7897","Mor2409","Morvi","24_09",70.83156,22.81264,17900,15000,13200,19000,37100,40800,48570,127462,132730,195066,204509
"236","Deo14607","Deo2007","Deoghar","20_07",86.698811,24.49191,NA,11400,12400,14300,19800,25600,38293,69415,78032,100485,203116
"237","Nag17589","Nag1810","Nagaon","18_10",92.678105,26.350167,NA,NA,NA,10500,13000,28300,50710,119187,146213,177805,201172
"238","Lak11027","Lak923","Lakhimpur","09_23",80.779135,27.949279,10200,11500,12400,17500,21300,25100,34295,76538,97166,151284,201079
"239","Nan2988","Nan2821","Nandyal","28_21",78.476919,15.476903,15200,16300,18200,22700,25900,33400,72337,114820,119813,157120,200746
"240","Kha7291","Kha2329","Khandwa","23_29",76.3483,21.8217,19500,21700,26900,34700,38500,52000,92377,137876,145133,172242,200681
"241","Por7200","Por2411","Porbandar","24_11",69.613601,21.642495,24700,24900,28700,33400,48500,58900,138536,177146,186195,197382,199835
"242","Rae9484","Rae928","RaeBareli","09_28",81.239205,26.220475,17490,19140,19116,21476,26250,32000,69314,132024,134130,174863,197955
"243","Bhi11753","Bhi613","Bhiwani","06_13",76.1386,28.7929,36000,31100,33300,35900,44000,52200,85506,115548,121629,169531,197662
"244","Bhi9744","Bhi2303","Bhind","23_03",78.7862,26.565,11138,12650,15223,16322,24938,32064,70902,104267,109755,153752,197332
"245","Med13601","Med1915","Medinipur","19_15",87.327109,22.42751,33200,32800,29000,32100,43200,45500,90987,133563,146089,171519,196879
"246","Pro2712","Pro2820","Proddatur","28_20",78.5524,14.7543,14400,15800,16000,20200,27000,36700,82202,154623,184274,179357,196875
"247","Kha4645","Kha2810","Khammam","28_10",80.145336,17.254834,NA,NA,11600,13100,19000,28300,83320,148757,155534,206920,195549
"248","Mag13557","Mag1918","Magrahat","19_18",88.378979,22.238481,NA,NA,NA,NA,NA,NA,78560,137114,145677,163306,195322
"249","Pat13184","Pat301","Pathankot","03_01",75.6525,32.2726,NA,NA,NA,11564,15500,41600,76769,124095,143995,209690,195306
"250","Ten3491","Ten2817","Tenali","28_17",80.647166,16.239976,10300,18200,23300,34600,40700,58200,46707,141469,169189,180667,194866
"251","Fat9309","Fat942","Fatehpur","09_42",80.81368,25.928189,19300,17000,15000,19000,27500,24400,50049,100097,117675,152078,193801
"252","Hos1976","Hos3305","Hosur","33_05",77.830574,12.732895,NA,NA,NA,NA,NA,11264,31481,50116,54948,107909,193112
"253","Sit10711","Sit924","Sitapur","09_24",80.680525,27.570841,22600,21600,21600,27900,35300,44400,37099,104904,126237,160528,192877
"254","Bar7875","Bar2334","Bareli","23_34",78.22775,23.003594,NA,NA,NA,NA,NA,NA,NA,16594,18645,27379,191056
"255","Aur14653","Aur1907","Aurangabad","19_07",88.042413,24.599536,NA,NA,NA,NA,NA,NA,56726,109608,114360,147878,190760
"256","Fir13032","Fir311","Firozpur","03_11",74.60916,30.934249,NA,NA,NA,NA,NA,NA,64437,119281,146798,177074,190001
"257","Sit17519","Sit1004","Sitamarhi","10_04",85.5031,26.5921,NA,10200,10600,10800,12500,15400,75082,106102,118357,142248,188740
"258","Mah8374","Mah2404","Mahesana","24_04",72.3831,23.6063,10340,11220,14042,17464,21250,29312,74832,111251,117118,151714,188090
"259","Mot17634","Mot1002","Motihari","10_02",84.9235,26.651,13800,14900,13900,17600,20800,26000,60900,107234,119368,154990,187603
"260","Ora9347","Ora935","Orai","09_35",79.4541,25.9861,NA,10120,10620,13452,21625,27264,68459,93780,98716,139318,187185
"261","Sir12469","Sir611","Sirsa","06_11",75.0302999999999,29.5321,NA,NA,NA,NA,NA,NA,65422,106941,116098,164567,187120
"262","Gun8708","Gun2307","Guna","23_07",77.31,24.649283,11500,11700,11600,11100,15400,22300,37252,96820,101978,139759,186057
"263","Hos13116","Hos305","Hoshiarpur","03_05",75.912482,31.529841,17600,17500,21300,26800,35400,45300,94884,117136,132581,163005,185771
"264","Bel17701","Bel1807","Belsor","18_07",91.3481,26.3845,NA,NA,NA,NA,NA,NA,86146,146760,155969,173691,182839
"265","Bhi3773","Bhi2815","Bhimavaram","28_15",81.526134,16.541546,NA,NA,NA,NA,NA,NA,89979,139535,157641,179040,182669
"266","Deh14706","Deh1032","Dehri","10_32",84.1837763773999,24.902454021,NA,NA,NA,NA,NA,NA,92108,115856,124555,155567,182608
"267","Mod11720","Mod909","Modinagar","09_09",77.57123,28.824084,NA,NA,NA,NA,NA,12400,70770,123147,132910,153406,182047
"268","Ank7253","Ank2421","Anklesvar","24_21",73.001502,21.636767,11330,12540,13924,14278,17750,19584,56797,90026,104663,158258,181374
"269","Shi8976","Shi2306","Shivpuri","23_06",77.6559,25.4221,NA,10700,12000,13000,15500,21900,53370,100698,108277,146892,179972
"270","Unn9725","Unn926","Unnao","09_26",80.488078,26.543065,13200,11900,11200,16300,20200,25300,64294,102054,107425,144662,178681
"271","Gon6869","Gon2711","Gondiya","27_11",80.193691,21.4573,NA,NA,10700,15000,20400,36700,95033,128545,144107,157524,177775
"272","Siv305","Siv3326","Sivakasi","33_26",77.798848,9.451495,14410,15510,17346,18054,20875,29056,75705,125155,143998,171397,177202
"273","Gan7120","Gan1918","Gangasagar","19_18",88.080668,21.638637,NA,NA,NA,NA,NA,NA,75166,111223,120130,155197,175833
"274","Jin12184","Jin609","Jind","06_09",76.315139,29.316091,NA,NA,12862,13806,18750,24960,62245,83016,92010,144987,175713
"275","Bad5865","Bad2721","Badlapur","27_21",73.239699,19.163732,NA,NA,NA,NA,NA,NA,33204,75463,84790,97948,175516
"276","Siw16769","Siw1016","Siwan","10_16",84.3549,26.226,15800,12500,11900,14300,18400,22700,52094,93312,105666,142788,175500
"277","Bud11115","Bud919","Budaun","09_19",79.124822,28.036439,39100,38300,39200,45500,52100,53600,65492,99091,124279,160106,174241
"278","Sah16292","Sah1012","Saharsa","10_12",86.5916,25.876,NA,NA,NA,NA,NA,21330,47426,86144,91839,141734,174110
"279","Pil11534","Pil921","Pilibhit","09_21",79.803668,28.631254,33500,31600,32400,36900,44800,46300,71486,104747,124503,153976,173691
"280","Kar14543","Kar1822","Karimganj","18_22",92.362554,24.869423,NA,NA,NA,NA,NA,24448,76330,109602,118059,149000,173518
"281","Ris12755","Ris505","Rishikesh","05_05",78.3001,30.1042,NA,NA,NA,NA,NA,NA,67240,108668,119860,125836,172932
"282","Gad2963","Gad2908","Gadag-Betigeri","29_08",75.6276,15.4287,30700,30000,41100,45900,56300,65600,63379,117368,134051,154982,172813
"283","Bal14541","Bal1905","Balurghat","19_05",88.776694,25.234221,NA,NA,NA,NA,NA,18200,68935,131473,137791,157235,172802
"284","Udu2242","Udu2916","Udupi","29_16",74.7464,13.3354,NA,11990,14042,17582,22625,26240,82970,137018,155390,170863,171858
"285","Mac2210","Mac2816","Machilipatnam","28_16",81.134574,16.184915,39600,42200,44000,57000,59200,78000,112209,138530,159110,179353,170008
"286","Shi18366","Shi211","Shimla","21_01",77.169038,31.104179,14000,19500,27300,18200,18400,46200,50135,77131,82054,142555,169758
"287","Jug13558","Jug1918","Jugdia","19_18",88.432779,22.255144,NA,NA,NA,NA,NA,NA,76014,127574,145044,145598,169306
"288","Naw10022","Naw946","Nawabganj","09_46",81.190986,26.92718,NA,NA,NA,NA,NA,NA,34898,93584,100704,135430,168990
"289","Tir1631","Tir3306","Tiruvannamalai","33_06",79.071922,12.231237,17100,21300,22000,27800,33600,40800,55961,109802,118106,144451,168961
"290","Naw14719","Naw1036","Nawada","10_36",85.543314,24.8854,NA,NA,15066,11771,16688,19968,48226,73636,81042,131178,168932
"291","Mah4007","Mah2807","Mahbubnagar","28_07",78.002822,16.750727,NA,NA,10000,13400,16500,23900,63225,94768,124901,150068,168513
"292","Bag13614","Bag1916","Bagnan","19_16",87.972376,22.46496,NA,NA,NA,NA,NA,NA,86612,131814,145474,146237,168232
"293","Jau15813","Jau964","Jaunpur","09_64",82.688199,25.753408,42800,30500,32600,37700,44900,52400,104431,125820,136062,160055,168128
"294","Hat10754","Hat913","Hathras","09_13",78.051584,27.595523,42600,37900,38800,39800,47000,56700,89429,120134,129969,149318,168061
"295","Koc17342","Koc1903","KochBihar","19_03",89.4492,26.3354,10500,10900,11500,11900,16000,33300,49488,106154,112662,153787,167220
"296","Ado3038","Ado2821","Adoni","28_21",77.27563,15.628417,30500,31700,30300,35700,35500,53600,77408,129013,136182,162458,166537
"297","Bel14337","Bel1907","Beldanga","19_07",88.2434,23.9343,NA,NA,NA,NA,NA,NA,62880,101417,106310,134812,165722
"298","Ton9391","Ton822","Tonk","08_22",75.789119,26.169538,38800,33900,30400,35800,38700,42900,59320,92687,100235,135689,165363
"299","Chi775","Chi326","Chittur-Thathamangalam","32_06",76.7400322631,10.6936243961,NA,NA,NA,NA,NA,NA,91278,148667,161302,159226,164542
"300","Abo12818","Abo311","Abohar","03_11",74.20064,30.141271,NA,NA,NA,14100,21300,25500,61146,91747,113990,137780,164500
"301","Kha15658","Kha1021","Khagaria","10_21",86.468,25.5046,11500,10900,NA,12300,15600,22028,46815,90420,100562,132584,164408
"302","Sas14766","Sas1032","Sasaram","10_32",84.0138,24.955,23700,23100,22400,25200,27300,29300,64366,108340,110892,144597,164316
"303","Aur","Aur1907","Aurangabad2","19_07",88.042413,24.599536,NA,NA,NA,NA,NA,NA,44814,109608,114360,147878,164163
"304","Chi2160","Chi2823","Chittoor","28_23",79.094555,13.214943,10900,15200,18000,22100,27900,38900,75848,133276,141030,161763,164016
"305","Tha12720","Tha604","Thanesar","06_04",76.8373,29.9685,NA,NA,NA,NA,NA,14464,43544,83309,86720,128986,163615
"306","Rud11795","Rud512","Rudrapur","05_12",79.3966273162999,28.975655497,NA,NA,NA,NA,NA,NA,41815,62743,74437,107171,163560
"307","Raj6559","Raj2209","Rajnandgaon","22_09",81.035063,21.093377,12210,13200,14986,18880,23875,29824,84562,119102,125371,143770,163122
"308","God7839","God2417","Godhra","24_17",73.61404,22.774802,21000,22200,27000,35200,42000,40500,55034,96430,104895,135725,161918
"309","Dim16938","Dim1306","Dimapur","13_06",93.730776,25.9002,NA,NA,NA,NA,NA,NA,42238,66447,70241,134534,160963
"310","mars-13","mars-02","Margao","30_02",73.9611,15.2808,NA,NA,NA,NA,NA,17200,60082,102920,107335,139766,160423
"311","Kis9800","Kis821","Kishangarh","08_21",74.857053,26.584957,12700,10500,NA,12000,14500,25700,64023,77431,84008,119199,159342
"312","Gir14371","Gir2006","Giridih","20_06",86.3074,24.1857,NA,10700,18900,21200,25400,29200,50481,94070,100679,131725,158737
"313","Ban9074","Ban940","Banda","09_40",80.3335,25.4774,22600,21100,20100,22500,27100,30400,70521,90767,98123,141648,158699
"314","Jay13490","Jay1918","JaynagarMazilpur","19_18",88.4214,22.1683,NA,NA,NA,NA,NA,NA,72181,111536,119452,138110,157843
"315","Bhi11291","Bhi806","Bhiwadi","08_06",76.8404,28.2116,NA,NA,NA,NA,NA,NA,23182,38911,43369,78705,157522
"316","Bal13356","Bal2108","Baleshwar","21_08",86.9258,21.5015,20900,21400,17100,17900,19500,22900,54705,110561,128865,161230,157367
"317","Che1921","Che3303","Chengalpattu","33_03",79.980412,12.686268,10600,11700,11800,14400,17900,22700,56236,101543,109333,123922,157217
"318","Nab14006","Nab1910","Nabadwip","19_10",88.3638,23.4125,10900,12500,15600,18900,30600,56300,82150,139338,145907,143610,157109
"319","Han12544","Han802","Hanumangarh","08_02",74.301624,29.630117,NA,NA,NA,NA,NA,NA,49426,71239,86499,134576,156888
"320","Bas13681","Bas1911","Basirhat","19_11",88.8608790443,22.6576832299,NA,NA,NA,NA,NA,NA,82004,118029,123177,138175,156776
"321","Bat13148","Bat31","Batala","03_01",75.2038474081,31.8110492512999,NA,NA,NA,NA,NA,NA,58380,87135,103367,147872,156400
"322","Mog13020","Mog310","Moga","03_10",75.1739,30.8275,NA,10500,14200,17600,27800,36600,74522,110535,115184,140338,156353
"323","Tan4018","Tan2815","Tanuku","28_15",81.685774,16.751856,NA,18900,NA,10900,13600,17000,75665,114401,132797,144969,156152
"324","Pol753","Pol3312","Pollachi","33_12",77.0077,10.6568,NA,11000,11900,22200,25200,41800,55990,123726,139631,146818,155988
"325","Vid8175","Vid2331","Vidisha","23_31",77.8086,23.5252,NA,NA,10502,12508,18125,24576,59628,86417,92922,125453,155959
"326","Kov240","Kov3328","Kovilpatti","33_28",77.871775,9.173573,NA,NA,NA,10600,15200,26100,53280,82646,101034,127324,155416
"327","Hin2391","Hin2822","Hindupur","28_22",77.493224,13.830526,19600,11100,12500,14300,19100,24500,62748,92200,106658,127371,154460
"328","Pal11226","Pal619","Palwal","06_19",77.325295,28.143933,12900,NA,NA,10900,13700,14000,30076,68074,71484,115211,154321
"329","Bhu8262","Bhu2401","Bhuj","24_01",69.671912,23.244035,26400,21600,19300,21900,23300,31000,67562,123144,124422,142019,154232
"330","Ver6724","Ver2412","Veraval","24_12",70.369384,20.908282,25200,22500,27800,30200,41700,52500,47779,82378,96915,158032,153696
"331","Kai12605","Kai605","Kaithal","06_05",76.3982,29.8031,14500,13000,15500,19500,22400,28500,38959,68679,76100,123117,153024
"332","Bea9550","Bea821","Beawar","08_21",74.3133,26.1015,22000,22800,22400,28400,36800,51100,56015,101591,109264,129939,152245
"333","Ban13886","Ban1913","Bankura","19_13",87.0725,23.234,20800,23500,25500,31800,46700,49400,70151,118124,123375,138977,151931
"334","Kas12050","Kas512","Kashipur","05_12",78.963,29.2106,12100,12800,10600,11300,13300,16600,43536,66348,75316,105876,151691
"335","Bha2365","Bha2915","Bhadravati","29_15",75.703,13.8504,NA,NA,NA,NA,NA,NA,91424,130606,149257,160662,150776
"336","Wad6103","Wad2719","WadgaonKolhati","27_19",75.233323,19.842311,NA,NA,NA,NA,NA,NA,42118,55078,59108,75433,150605
"337","Cha13651","Cha1915","Chanipat","19_15",87.799812,22.569273,NA,NA,NA,NA,NA,NA,69303,110655,124013,130760,150522
"338","Ran14060","Ran1909","Raniganj","19_09",87.116127,23.612859,15900,15500,14600,16400,22900,26000,55891,159395,161399,128172,149495
"339","Rup18054","Rup1810","RupahiTown","18_10",92.744157,26.414849,NA,NA,NA,NA,NA,NA,60589,99462,106149,140782,148569
"340","Mho7602","Mho2326","MhowCantt","23_26",75.766882,22.556938,NA,NA,NA,NA,NA,NA,62691,91708,108749,135465,147781
"341","Kar953","Kar3314","Karur","33_14",78.0818,10.9611,12800,17700,18300,19900,27600,42200,79178,109028,117352,127448,147685
"342","Rai13376","Rai2204","Raigarh","22_04",83.3964,21.8961,NA,NA,NA,12900,20400,29700,77275,93341,96427,124041,146482
"343","Rob1989","Rob2919","RobertsonPet","29_19",78.2694,12.956,NA,NA,10349,10054,16738,20365,33604,61099,68230,157084,146428
"344","Chi2538","Chi2913","Chitradurga","29_13",76.400506,14.229311,NA,NA,NA,10800,14600,25100,52904,77588,107059,130346,145798
